k,AU,AT,DU,DT1,DT2,cU,cT1,cT2,J,S,sbar
1.1492558168156995e-05,0.942399586603049,0.0,-10.325361974985352,0.0,0.0,-0.003999048250738771,0.0,0.0,0.9423995866341666,0.3844990313133594,0.0
1.1819671550616871e-05,0.9423995864715746,0.0,-10.325360013644131,0.0,0.0,-0.003999048250621146,0.0,0.0,0.9423995865044897,0.38449903125908125,0.0
1.2156095581186507e-05,0.9423995863325101,0.0,-10.32535631568829,0.0,0.0,-0.00399904825049673,0.0,0.0,0.9423995863673251,0.38449903120166923,0.0
1.2502095269409549e-05,0.9423995861854165,0.0,-10.325357580390904,0.0,0.0,-0.003999048250365136,0.0,0.0,0.9423995862222412,0.38449903114094275,0.0
1.2857943167812487e-05,0.94239958602983,0.0,-10.325355520469648,0.0,0.0,-0.00399904825022594,0.0,0.0,0.9423995860687817,0.3844990310767098,0.0
1.3223919586600963e-05,0.9423995858652607,0.0,-10.325366523971544,0.0,0.0,-0.003999048250078712,0.0,0.0,0.9423995859064608,0.38449903100876837,0.0
1.360031281446697e-05,0.9423995856911901,0.0,-10.32535910853297,0.0,0.0,-0.003999048249922979,0.0,0.0,0.9423995857347682,0.3844990309369045,0.0
1.3987419345681172e-05,0.9423995855070686,0.0,-10.325352057179014,0.0,0.0,-0.003999048249758254,0.0,0.0,0.9423995855531634,0.38449903086089093,0.0
1.4385544113648672e-05,0.9423995853123175,0.0,-10.325360848485104,0.0,0.0,-0.0039990482495840226,0.0,0.0,0.9423995853610727,0.3844990307804893,0.0
1.4795000731112636e-05,0.9423995851063207,0.0,-10.325359173588447,0.0,0.0,-0.003999048249399728,0.0,0.0,0.9423995851578921,0.384499030695445,0.0
1.5216111737194851e-05,0.942399584888432,0.0,-10.32536369880984,0.0,0.0,-0.003999048249204798,0.0,0.0,0.9423995849429805,0.38449903060549057,0.0
1.5649208851467664e-05,0.9423995846579623,0.0,-10.325362695528893,0.0,0.0,-0.003999048248998609,0.0,0.0,0.9423995847156601,0.38449903051034307,0.0
1.609463323525789e-05,0.942399584414186,0.0,-10.325360679182646,0.0,0.0,-0.003999048248780516,0.0,0.0,0.9423995844752157,0.3844990304097017,0.0
1.6552735760387945e-05,0.9423995841563355,0.0,-10.325360454637698,0.0,0.0,-0.0039990482485498325,0.0,0.0,0.9423995842208884,0.3844990303032496,0.0
1.7023877285566182e-05,0.9423995838835977,0.0,-10.325357742992429,0.0,0.0,-0.003999048248305828,0.0,0.0,0.9423995839518775,0.3844990301906518,0.0
1.7508428940644423e-05,0.9423995835951129,0.0,-10.325364623640503,0.0,0.0,-0.003999048248047736,0.0,0.0,0.9423995836673349,0.38449903007155256,0.0
1.8006772418966018e-05,0.942399583289972,0.0,-10.325358176876481,0.0,0.0,-0.003999048247774744,0.0,0.0,0.9423995833663639,0.38449902994557716,0.0
1.851930027803517e-05,0.9423995829672136,0.0,-10.325360436116856,0.0,0.0,-0.003999048247485991,0.0,0.0,0.9423995830480161,0.3844990298123283,0.0
1.9046416248744217e-05,0.9423995826258205,0.0,-10.325361081781548,0.0,0.0,-0.003999048247180565,0.0,0.0,0.9423995827112875,0.3844990296713862,0.0
1.958853555340248e-05,0.9423995822647159,0.0,-10.325360640870873,0.0,0.0,-0.003999048246857503,0.0,0.0,0.9423995823551179,0.38449902952230686,0.0
2.0146085232817037e-05,0.9423995818827627,0.0,-10.325359356218849,0.0,0.0,-0.003999048246515795,0.0,0.0,0.942399581978384,0.3844990293646198,0.0
2.0719504482683542e-05,0.942399581478757,0.0,-10.325361935174792,0.0,0.0,-0.003999048246154353,0.0,0.0,0.9423995815799001,0.3844990291978286,0.0
2.1309244999551478e-05,0.9423995810514258,0.0,-10.32536200919793,0.0,0.0,-0.003999048245772044,0.0,0.0,0.9423995811584079,0.3844990290214074,0.0
2.1915771336636564e-05,0.9423995805994214,0.0,-10.325362539514357,0.0,0.0,-0.003999048245367663,0.0,0.0,0.9423995807125802,0.3844990288348007,0.0
2.253956126976109e-05,0.942399580121321,0.0,-10.325361149730357,0.0,0.0,-0.003999048244939932,0.0,0.0,0.9423995802410132,0.3844990286374199,0.0
2.3181106173709626e-05,0.9423995796156163,0.0,-10.325359283562078,0.0,0.0,-0.003999048244487508,0.0,0.0,0.9423995797422191,0.38449902842864303,0.0
2.3840911409297112e-05,0.9423995790807141,0.0,-10.325359444964382,0.0,0.0,-0.003999048244008958,0.0,0.0,0.9423995792146265,0.384499028207812,0.0
2.4519496721454177e-05,0.9423995785149287,0.0,-10.325360082697705,0.0,0.0,-0.003999048243502781,0.0,0.0,0.9423995786565722,0.3844990279742311,0.0
2.5217396648642885e-05,0.9423995779164771,0.0,-10.325360561429973,0.0,0.0,-0.003999048242967381,0.0,0.0,0.942399578066299,0.384499027727164,0.0
2.593516094392622e-05,0.9423995772834728,0.0,-10.325361877219935,0.0,0.0,-0.003999048242401067,0.0,0.0,0.9423995774419449,0.38449902746583275,0.0
2.667335500802206e-05,0.9423995766139209,0.0,-10.32535973180068,0.0,0.0,-0.0039990482418020565,0.0,0.0,0.9423995767815427,0.38449902718941253,0.0
2.743256033468315e-05,0.9423995759057123,0.0,-10.325360995781766,0.0,0.0,-0.003999048241168464,0.0,0.0,0.9423995760830117,0.38449902689703286,0.0
2.821337496875447e-05,0.9423995751566142,0.0,-10.325360351233106,0.0,0.0,-0.0039990482404982895,0.0,0.0,0.9423995753441505,0.3844990265877726,0.0
2.9016413977267764e-05,0.9423995743642656,0.0,-10.325360238634177,0.0,0.0,-0.003999048239789418,0.0,0.0,0.9423995745626295,0.3844990262606569,0.0
2.9842309933945116e-05,0.9423995735261704,0.0,-10.32536129835717,0.0,0.0,-0.003999048239039624,0.0,0.0,0.9423995737359872,0.3844990259146542,0.0
3.0691713417492957e-05,0.9423995726396862,0.0,-10.325361817039878,0.0,0.0,-0.003999048238246538,0.0,0.0,0.9423995728616171,0.38449902554867543,0.0
3.156529352407911e-05,0.9423995717020202,0.0,-10.325359916359703,0.0,0.0,-0.0039990482374076585,0.0,0.0,0.9423995719367644,0.38449902516156553,0.0
3.246373839439611e-05,0.9423995707102159,0.0,-10.3253590519087,0.0,0.0,-0.003999048236520346,0.0,0.0,0.9423995709585138,0.38449902475210596,0.0
3.338775575572711e-05,0.9423995696611498,0.0,-10.325360899929956,0.0,0.0,-0.0039990482355818065,0.0,0.0,0.942399569923783,0.38449902431900557,0.0
3.433807347944e-05,0.9423995685515141,0.0,-10.325361922594208,0.0,0.0,-0.003999048234589078,0.0,0.0,0.9423995688293103,0.38449902386089957,0.0
3.531544015434949e-05,0.9423995673778113,0.0,-10.325361105513096,0.0,0.0,-0.003999048233539034,0.0,0.0,0.9423995676716472,0.38449902337634445,0.0
3.632062567639947e-05,0.9423995661363442,0.0,-10.325360846710076,0.0,0.0,-0.003999048232428364,0.0,0.0,0.9423995664471446,0.3844990228638127,0.0
3.7354421855128875e-05,0.9423995648231993,0.0,-10.325360742375358,0.0,0.0,-0.003999048231253566,0.0,0.0,0.9423995651519441,0.3844990223216893,0.0
3.8417643037399724e-05,0.9423995634342383,0.0,-10.32535975224228,0.0,0.0,-0.003999048230010939,0.0,0.0,0.9423995637819631,0.3844990217482654,0.0
3.95111267488784e-05,0.9423995619650838,0.0,-10.325359606182934,0.0,0.0,-0.003999048228696569,0.0,0.0,0.9423995623328851,0.38449902114173456,0.0
