k,AU,AT,DU,DT1,DT2,cU,cT1,cT2,J,S,sbar
0.16472619546134434,0.6739335763876588,16.436486582536386,-6.9560668711999725,-180.93768307116315,-0.047398176197226104,-0.006430297776532553,0.025817067724771076,0.0020645029806525446,0.695552782891022,0.24959866341524786,0.05509237500738228
0.16941480718631355,0.6611185056963441,16.124839977295494,-6.79868368218479,-176.90422623593972,-0.04781401588053741,-0.006397322461954281,0.025683262823709734,0.002084047042575695,0.6835950513467146,0.24481986288915814,0.05478552597087198
0.17423687115211117,0.6480210217484894,15.806587681449097,-6.638167247749419,-172.79193411941023,-0.04823599048408142,-0.006362640430251247,0.02554291585309925,0.0021044817281080526,0.6713719975419823,0.23994108168520253,0.054463590199429306
0.17919618581798882,0.6346507549376001,15.481992718228438,-6.474675771673438,-168.6050315414747,-0.04866321624698004,-0.0063261749466248084,0.025395772237861075,0.0021258334034421765,0.6588920739060284,0.23496631350131167,0.054125974261987404
0.18429665775897455,0.6210184566992075,15.151346561527273,-6.308383766085562,-164.34816495678228,-0.049094707961889854,-0.00628784715963981,0.025241574521775823,0.002148127504744693,0.646164701021907,0.22989996681763403,0.053772077761246796
0.18954230474317915,0.6071359925484018,14.81496880949393,-6.139481942352696,-160.0263974978746,-0.04952937535331023,-0.006247576207788978,0.025080063175049395,0.0021713882755306922,0.6332002551119804,0.22474685865862143,0.05340129528644962
0.194937258896692,0.5930163283503707,14.473206658977308,-5.968176988881767,-155.64520074765153,-0.04996601988406574,-0.006205279351984864,0.02491097750359783,0.002195638476197553,0.6200100493288834,0.21951220557070958,0.05301301862918042
0.20048576995855769,0.5786735098428009,14.126434179418574,-5.794691232294695,-151.21044314476345,-0.05040333206201411,-0.006160872136699241,0.0247340566650181,0.002220899064220057,0.6066063089669331,0.21420161184587888,0.05260663927830327
0.20619220862840293,0.5641226355027376,13.775051386962136,-5.619262179274179,-146.72837495538363,-0.05083988932137385,-0.006114268582614982,0.024549040795699473,0.002247188843612812,0.5930021407873647,0.20882105505397544,0.05218155120937978
0.2120610700093435,0.5493798229201946,13.419483121726453,-5.442141937226077,-142.2056097763264,-0.05127415455484449,-0.006065381413788335,0.024355672252878005,0.0022745240824115784,0.579211496725135,0.20337686897776738,0.0517371539827933
0.21809697714888912,0.5344621689046604,13.060177733284084,-5.2635965127516355,-137.64910256718298,-0.05170447537380831,-0.006014122322435331,0.024153696974629005,0.002302918097116905,0.5652491323130462,0.19787572407345838,0.05127285616328144
0.22430468468063083,0.5193877036071172,12.697605581414795,-5.083904987767878,-133.06612424291296,-0.052129084174295,-0.005960402274549734,0.02394286595982359,0.0023323808032871957,0.5511305602193194,0.1923246056052209,0.050788079071615345
0.23068908256958612,0.5041753389880088,12.33225736107906,-4.903358573949977,-128.46423289282686,-0.05254609908596385,-0.005904131859625326,0.023722936868935444,0.002362918231770727,0.5368719993458049,0.18673078962461764,0.050282260876701984
0.23725519996414396,0.4888448119997839,11.96464226228729,-4.722259546998439,-123.85124172685873,-0.05295352588003962,-0.005845221687784046,0.023493675745268623,0.002394532010432363,0.5224903199748491,0.18110181698418393,0.04975486103339333
0.2440082091576504,0.4734166228805087,11.59528597708406,-4.540920063062753,-119.23518388542517,-0.05334926090985073,-0.005783582837597409,0.02325485885468504,0.002427218811667139,0.5080029854823179,0.17544546558857124,0.049205365067714696
0.2509534296627502,0.4579119689724115,11.224728567217866,-4.359660860487116,-114.62427428464996,-0.053731095154267744,-0.005719127357821052,0.023006274640246106,0.0024609697665049337,0.4934279911522977,0.1697697210964136,0.048633289707042615
0.2580963324017018,0.44235267448614957,10.853522207211775,-4.1788098509007545,-110.02686870442258,-0.05409671942987055,-0.005651768826132795,0.022747725786348125,0.0024957698467034262,0.47878380063509696,0.1640827462914183,0.048038188347940346
0.26544254401595624,0.4267611166286107,10.482228818489226,-3.9987006045645694,-105.45142036233584,-0.054443730831991735,-0.005581422967761378,0.022479031384947924,0.002531597216904457,0.46408928058481086,0.15839284934225975,0.04741965684887885
0.2729978512984031,0.41116014849999627,10.111417610945542,-3.819670735827255,-100.90643425201999,-0.05476964045783815,-0.005508008336605746,0.02220002919435223,0.002568422559695689,0.44936363399627277,0.15270845116791376,0.04677733962892308
0.2807682057517685,0.3955730191459329,9.74166254889942,-3.642060195554054,-96.40041955960382,-0.05507188245661424,-0.005431447061060324,0.021910577978812167,0.002606208377276976,0.4346263327346967,0.14703805211853774,0.0461109360466537
0.2887597282767644,0.38002329112392697,9.373539758722446,-3.466209478483569,-91.94184050671758,-0.05534782444192018,-0.005351665656268131,0.021610559914855613,0.002644908274379849,0.41989704971563246,0.1413901981723282,0.04542020702614922
0.29697871399367154,0.3645347559122464,9.007624895649547,-3.2924577546578724,-87.5390660024378,-0.05559477929062729,-0.005268595903907848,0.021299883047937,0.002684466228127618,0.40519559114962084,0.13577344683662254,0.04470498188880901
0.30543163720116256,0.3491313474550921,8.644490487333277,-3.12114093536422,-83.20031851938897,-0.05581001833993409,-0.005182175799869432,0.02097848378063392,0.002724815851649347,0.3905418292163184,0.13019633292742502,0.043965165341220046
0.31412515647626754,0.3338370541027738,8.284703271644736,-2.9525896854274314,-78.93362264044681,-0.05599078598036625,-0.0050923505692744165,0.02064632937132735,0.0027658796594671074,0.37595563547878896,0.1246673343863046,0.043200744560247736
0.3230661199194979,0.31867582917143544,7.928821546063277,-2.7871273951934072,-74.74675375148924,-0.056134315627128936,-0.004999073747238445,0.02030342042010896,0.0028075683439531493,0.3614568152916968,0.11919483827788759,0.04241179630717157
0.3322615705492686,0.3036715003157104,7.577392545752436,-2.6250681271319922,-70.64718738166759,-0.056237847035486274,-0.00490230832254523,0.01994979331664095,0.0028497800734894356,0.3470650433989644,0.11378710709567671,0.041598493993136004
0.34171875184985556,0.28884767788156657,7.230949867110474,-2.466714553638038,-66.64204971486947,-0.05629864490780121,-0.004802027939995574,0.019585522622895018,0.002892399824339472,0.3327998008590544,0.10845224548938046,0.040761114608612266
0.35144511347726926,0.2742276623871562,6.890010953222391,-2.312355904285398,-62.7380698134179,-0.0563140187206116,-0.004698218155604951,0.019210723362190887,0.0029352987596417144,0.3186803133807395,0.10319816751394409,0.0399000454201664
0.3614483171275303,0.25983435126854426,6.555074657236996,-2.162265942445583,-58.941534106525886,-0.05628134367977827,-0.004590877737048926,0.018825553184790164,0.0029783336703286703,0.3047254911009898,0.09803256448962942,0.03901579032883123
0.3717362425719814,0.24569014502607442,6.226618899253899,-2.016700992762282,-55.258243700498085,-0.0561980826904613,-0.004480019999799214,0.01843021437953881,0.0030213464941375575,0.29095386979065235,0.09296287355431392,0.03810897577604594
0.38231699386437595,0.23181685291707183,5.905098431834039,-1.8758980424086598,-51.69347506397719,-0.056061809206662386,-0.0043656741672637184,0.01802495570072823,0.003064163930170746,0.2773835534345395,0.08799624698408001,0.03718035607573215
0.39319890572464306,0.21823559836242434,5.590942728740288,-1.7400729402719672,-48.25194462862852,-0.05587023080253341,-0.004247886740957716,0.017610073979500766,0.0031065971676484173,0.26403215810142794,0.08313952235643748,0.03623081804493183
0.40439055010435015,0.2049667242688557,5.284554010968935,-1.609418719128174,-44.93777782254763,-0.05562121328484366,-0.004126722864313601,0.017185915489771518,0.0031484417485256617,0.2509167569974824,0.07839919363239643,0.03526138480086181
0.4159007429390459,0.19202969851561252,4.98630542353835,-1.4841040664059149,-41.754483019588434,-0.05531280514321883,-0.004002267661218272,0.016752877039778673,0.003189477584472005,0.23805382658461968,0.07378138323913391,0.03427321858957769
0.42773855109278824,0.1794430199136028,4.696539375848874,-1.364271969211816,-38.70493084222987,-0.05494326211233585,-0.003874627527792731,0.016311406761985402,0.0032294691492777516,0.22545919364408676,0.06929181524415115,0.033267622511031776
